stateno	state	year	totpop	rpcpinc	sgenexp	stotrev	stltdebt	dmajdgov	dmajrgov	rmajdgov	rmajrgov	nmajdgov	nmajrgov	othergov	_merge	ideology	religion	adopted	statutry	constnl	indstat	indconst	referend	sigstat	sigconst	sigindst	sigindc	sigref	singlsub	contrest	judicrev	adminrev	legisrev	postrest	fedtribe	nonfedtr	init	sigs	sigsq	invsigs	indgam	adopt_ig	casino	adopt_cg	cardtab	adopt_ct	initideo	noinideo	initrel	noinrel	deficit	debt	drpcpinc	divgov	inittrib	unified	south	lnftribe	initlnft	pl280	calif	dur_ig	spline1	spline2	spline3	_t_ig0	_t_ig1	_t_ig2	_t_ig3	_t_ig4	_t_ig5	_t_ig6	_t_ig7	_t_ig8	_t_ig9	_t_ig10	nbrs_cg1	nbrs_cg3	nbrs_cg2	nbrs_cg4	nbrs_ig1	nbrs_ig3	nbrs_ig2	nbrs_ig4	nbrs_ct1	nbrs_ct3	nbors	nbrs_ct2	nbrs_ct4	nbrs	source_count
49	"WI"	1986	4.775000095367432	19.983623504638672	7994	8185.39990234375	4473.10009765625	0	1	0	0	0	0	0	3	-10.5	7.400000095367432		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0		0	0	0	0	0	-10.5	0	7.400000095367432	-0.023942945525050163	0.5595571994781494	0.06847923249006271	1	0	0	0	2.397895336151123	0	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	"WY"	1986	0.5090000033378601	17.753856658935547	1365	1704.0999755859375	756.7999877929688	0	0	1	0	0	0	0	3	-17.799999237060547	17.5	1968	0	0	1	0	1	15	0	0	0	15	1	1	0	0	0	1	2	0	1	15	225	0.9866142868995667	0		0	0	0	0	-17.799999237060547	0	17.5	0	-0.24842488765716553	0.554432213306427	-0.0565313845872879	1	2	0	0	1.0986123085021973	1.0986123085021973	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	"AL"	1987	4.051000118255615	16.69053840637207	5900	5717.7001953125	3751	0	1	0	0	0	0	0	3	-23.100000381469727	33.900001525878906		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0		0	0	0	0	0	-23.100000381469727	0	33.900001525878906	0.03089827112853527	0.6357626914978027	0.022638006135821342	1	0	0	1	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"AK"	1987		24.78663444519043	3888	0	0	0	0	0	0	1	0	0	3			1956	0	0	1	0	1	0	0	10	0	10	1	1	0	1	0	1			1	10	100	0.931109607219696	0		0	0	0	0					1	0	-0.03665223345160484	1		0	0			1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"AZ"	1987	3.2799999713897705	19.829214096069336	4688	4604.89990234375	1471.800048828125	0	0	0	1	0	0	0	3	-18.200000762939453	14.199999809265137	1911	1	1	0	0	1	10	15	0	0	5	1	0	0	0	0	0	19	2	1	10	100	0.931109607219696	0		0	0	0	0	-18.200000762939453	0	14.199999809265137	0	0.017726130783557892	0.3139505088329315	0.011090444400906563	0	19	1	0	2.995732307434082	2.995732307434082	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"AR"	1987	2.371000051498413	15.695724487304688	3133	3171.699951171875	1086.699951171875	1	0	0	0	0	0	0	3	-18.299999237060547	29.600000381469727	1910	1	1	0	0	1	8	10	0	0	6	0	0	1	1	0	1	1	0	1	8	64	0.8700616359710693	0		0	0	0	0	-18.299999237060547	0	29.600000381469727	0	-0.012352362275123596	0.346856027841568	-0.0022118089254945517	0	1	1	1	0.6931471824645996	0.6931471824645996	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"CA"	1987	26.996999740600586	24.650909423828125	50791	50233.6015625	20122.400390625	0	1	0	0	0	0	0	3	-6.199999809265137	6.800000190734863	1911	1	1	0	0	1	5	8	0	0	5	1	0	0	0	1	0	95	36	1	5	25	0.6822617650032043	0		0	0	0	0	-6.199999809265137	0	6.800000190734863	0	0.010974354110658169	0.3961804211139679	0.0176753718405962	1	95	0	0	4.564348220825195	4.564348220825195	1	1					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"CO"	1987	3.265000104904175	21.647586822509766	4376	4549.60009765625	1998.0999755859375	0	0	1	0	0	0	0	3	-8.600000381469727	9.800000190734863	1912	1	1	0	0	1	5	5	0	0	5	1	0	0	1	0	0	2	1	1	5	25	0.6822617650032043	0		0	0	0	0	-8.600000381469727	0	9.800000190734863	0	-0.03967095538973808	0.4566042125225067	-0.001850911183282733	1	2	0	0	1.0986123085021973	1.0986123085021973	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"CT"	1987	3.194000005722046	29.644868850708008	5404	6363.7998046875	7314	1	0	0	0	0	0	0	3	-4.400000095367432	2.200000047683716		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0		0	0	0	0	0	-4.400000095367432	0	2.200000047683716	-0.1776091456413269	1.3534419536590576	0.057385917752981186	0	0	1	0	1.0986123085021973	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"DE"	1987	0.6370000243186951	23.1278076171875	1319	1553.4000244140625	2625.89990234375	0	0	0	0	0	1	0	3	-12.199999809265137	2.799999952316284		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	-12.199999809265137	0	2.799999952316284	-0.1777103990316391	1.9908263683319092	0.03447483852505684	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9	"FL"	1987	11.687999725341797	21.679903030395508	12987	13319.5	5679.10009765625	0	1	0	0	0	0	0	3	-17.100000381469727	15.300000190734863	1972	0	1	0	0	0	0	8	0	0	0	1	0	1	0	0	0	2	5	1	8	64	0.8700616359710693	0		0	0	0	0	-17.100000381469727	0	15.300000190734863	0	-0.02560252510011196	0.43729114532470703	0.027917098253965378	1	2	0	1	1.0986123085021973	1.0986123085021973	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"GA"	1987	6.10099983215332	20.037324905395508	7974	8043.7998046875	2450.60009765625	1	0	0	0	0	0	0	3	-17.700000762939453	31.200000762939453		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0		0	0	0	0	0	-17.700000762939453	0	31.200000762939453	-0.008753424510359764	0.3073238134384155	0.02882097102701664	0	0	1	1	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	"HI"	1987	1.0640000104904175	21.672510147094727	2241	2429.800048828125	2760.199951171875	1	0	0	0	0	0	0	3				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0		0	0	0	0					-0.0842481255531311	1.231682300567627	0.023495018482208252	0		1	0			0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	"ID"	1987	1.003000020980835	16.361379623413086	1323	1354	658.2000122070312	0	0	1	0	0	0	0	3	-27.899999618530273	34.79999923706055	1912	1	0	0	0	1	6	0	0	0	10	1	0	0	1	0	0	5	1	1	6	36	0.7615941762924194	0		0	0	0	0	-27.899999618530273	0	34.79999923706055	0	-0.023431595414876938	0.49750566482543945	0.01554619800299406	1	5	0	0	1.7917594909667969	1.7917594909667969	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
13	"IL"	1987	11.553000450134277	22.61073112487793	16108	16293.599609375	11978.599609375	0	1	0	0	0	0	0	3	-10.100000381469727	8.600000381469727	1970	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	8	64	0.8700616359710693	0		0	0	0	0	-10.100000381469727	0	8.600000381469727	0	-0.011522200889885426	0.7436428666114807	0.019409088417887688	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"IN"	1987	5.502999782562256	19.261959075927734	7111	7617.10009765625	2069.800048828125	0	0	0	1	0	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0		0	0	0	0	0	-16.700000762939453	0	12.899999618530273	-0.07117144018411636	0.29107019305229187	0.022900572046637535	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"IA"	1987	2.8399999141693115	18.444551467895508	4451	4350.10009765625	1137.800048828125	0	1	0	0	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	0	0	0	-13.5	0	8.600000381469727	0.02266904152929783	0.25562795996665955	-0.02771325595676899	1	0	0	0	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	"KS"	1987	2.4590001106262207	20.560924530029297	3240	3234.800048828125	352.3999938964844	0	0	0	1	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0		0	0	0	0	0	-15.899999618530273	0	12.5	0.0016049231635406613	0.10876543074846268	-0.006674633827060461	0	0	1	0	1.6094379425048828	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	"KY"	1987	3.7219998836517334	16.653242111206055	5372	5706	4109.60009765625	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	-13.199999809265137	0	31.399999618530273	-0.0621742382645607	0.7650037407875061	0.02838868461549282	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	"LA"	1987	4.497000217437744	15.841917037963867	7151	7034.7001953125	10478.7998046875	1	0	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0		0	0	0	0	0	-23	0	18.399999618530273	0.016263432800769806	1.465361475944519	-0.013789237476885319	0	0	1	1	1.7917594909667969	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	"ME"	1987	1.1710000038146973	19.519681930541992	1914	2039	1558.4000244140625	0	1	0	0	0	0	0	3	-14.699999809265137	6	1908	0	0	1	0	1	0	0	10	0	10	0	0	0	0	0	0	4	0	1	10	100	0.931109607219696	0		0	0	0	0	-14.699999809265137	0	6	0	-0.06530825793743134	0.8142110705375671	0.05229271948337555	1	4	0	0	1.6094379425048828	1.6094379425048828	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	"MD"	1987	4.460999965667725	25.30895233154297	7154	7763	5394.10009765625	1	0	0	0	0	0	0	3	-5.699999809265137	5.599999904632568	1915	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0		0	0	0	0	0	-5.699999809265137	0	5.599999904632568	-0.08512720465660095	0.753997802734375	0.03644440323114395	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21	"MA"	1987	5.835000038146973	26.69870376586914	11445	12050	11664.7998046875	1	0	0	0	0	0	0	3	-0.800000011920929	2.200000047683716	1918	0	0	1	1	1	0	0	3.5	3	0	0	1	0	1	0	0	1	4	1	3.5	12.25	0.5250839591026306	0		0	0	0	0	-0.800000011920929	0	2.200000047683716	0	-0.05286151170730591	1.01920485496521	0.05169577896595001	0	1	1	0	0.6931471824645996	0.6931471824645996	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	"MI"	1987	9.142999649047852	21.524137496948242	15602	16607.69921875	7050.2001953125	0	0	0	0	1	0	0	3	-8.800000190734863	6.5	1908	0	1	1	0	1	0	10	8	0	5	0	0	0	0	0	1	12	4	1	10	100	0.931109607219696	0		0	0	0	0	-8.800000190734863	0	6.5	0	-0.06445963680744171	0.45187798142433167	0.007601624820381403	1	12	0	0	2.5649492740631104	2.5649492740631104	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	"MN"	1987	4.2129998207092285	21.6539306640625	7858	8077.2998046875	3759.5	1	0	0	0	0	0	0	3	-12.800000190734863	7		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0		0	0	0	0	0	-12.800000190734863	0	7	-0.02790783904492855	0.4784296154975891	0.016012204810976982	0	0	1	0	2.397895336151123	0	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	"MS"	1987	2.624000072479248	14.192069053649902	3483	3586.300048828125	1183.699951171875	1	0	0	0	0	0	0	3	-25.399999618530273	33	1992	0	0	0	1	0	0	0	0	12	0	0	1	0	1	0	0	1	1	0	0	0	0	0		0	0	0	0	0	-25.399999618530273	0	33	-0.029658354818820953	0.33985069394111633	0.024936005473136902	0	0	1	1	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	"MO"	1987	5.065999984741211	20.181365966796875	6064	6304.10009765625	3750.89990234375	0	1	0	0	0	0	0	3	-15.5	21	1908	1	1	0	0	1	5	8	0	0	5	1	1	1	0	0	0	1	1	1	5	25	0.6822617650032043	0		0	0	0	0	-15.5	0	21	0	-0.039594344794750214	0.6185520887374878	0.010194702073931694	1	1	0	0	0.6931471824645996	0.6931471824645996	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	"MT"	1987	0.8169999718666077	16.84326934814453	1396	1387.800048828125	1177.800048828125	0	0	0	0	0	0	1	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	7	2	1	5	25	0.6822617650032043	0		0	0	1		-11.100000381469727	0	8.5	0	0.005873890593647957	0.8436962962150574	0.029670262709259987	1	7	0	0	2.079441547393799	2.079441547393799	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	"NE"	1987	1.5980000495910645	18.580883026123047	2122	2164.89990234375	1275.800048828125	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	4	0	1	7	49	0.8232006430625916	0		0	0	0	0	-18.700000762939453	0	11.300000190734863	0	-0.02021673135459423	0.6012252569198608	-0.007091711275279522	1	4	0	0	1.6094379425048828	1.6094379425048828	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	"NV"	1987	0.9660000205039978	22.83266258239746	1539	1613.699951171875	1224.199951171875	0	0	0	0	1	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	0	1	0	0	0	1	21	1	1	10	100	0.931109607219696	0		1		0	0	-0.20000000298023224	0			-0.048537980765104294	0.7954515814781189	0.02329537644982338	1	21	0	0	3.0910425186157227	3.0910425186157227	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	"NH"	1987	1.0269999504089355	25.279518127441406	1159	1246.800048828125	2379.60009765625	0	0	0	1	0	0	0	3	-12.800000190734863	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	-12.800000190734863	0	3.4000000953674316	-0.07575500011444092	2.053149461746216	0.057297199964523315	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	"NJ"	1987	7.625	28.25285530090332	13616	14484.7001953125	16899.099609375	0	0	0	0	0	1	0	3	-3.4000000953674316	2.0999999046325684		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0		1		0	0	0	-3.4000000953674316	0	2.0999999046325684	-0.06379995495080948	1.24112069606781	0.04152601584792137	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	"NM"	1987	1.4769999980926514	16.46136474609375	3098	3379.5	2116.699951171875	0	0	0	0	0	0	1	3	-16	16.5	1911	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	21	2	0	0	0	0	0		0	0	0	0	0	-16	0	16.5	-0.09086507558822632	0.6832472681999207	0.004737829323858023	1	0	0	0	3.0910425186157227	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	"NY"	1987	17.80500030517578	24.9068546295166	38364	40931.5	36045	0	0	0	0	1	0	0	3	-3.0999999046325684	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0		0	0	0	0	0	-3.0999999046325684	0	2	-0.06692472100257874	0.9395527243614197	0.03302943706512451	1	0	0	0	2.3025851249694824	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
33	"NC"	1987	6.327000141143799	18.565696716308594	8649	8903.7998046875	2593.39990234375	0	1	0	0	0	0	0	3	-20.700000762939453	28.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0		0	0	0	0	0	-20.700000762939453	0	28.600000381469727	-0.029460029676556587	0.2998496890068054	0.03381791710853577	1	0	0	1	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	"ND"	1987	0.6779999732971191	16.701778411865234	1427	1380.300048828125	742.7999877929688	0	0	0	0	1	0	0	3	-26.600000381469727	7.900000095367432	1914	1	1	0	0	1	2	4	0	0	2	0	0	0	0	0	1	5	1	1	2	4	0.32151272892951965	0		0	0	0	0	-26.600000381469727	0	7.900000095367432	0	0.03272596374154091	0.5205325484275818	0.012542562559247017	1	5	0	0	1.7917594909667969	1.7917594909667969	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
35	"OH"	1987	10.777999877929688	20.184152603149414	15372	15800.7998046875	8841.099609375	0	0	0	0	1	0	0	3	-10.100000381469727	6.800000190734863	1912	0	1	1	0	1	0	10	6	0	6	1	1	0	0	0	0	0	4	1	10	100	0.931109607219696	0		0	0	0	0	-10.100000381469727	0	6.800000190734863	0	-0.02789486199617386	0.5751430988311768	0.01630076952278614	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	"OK"	1987	3.299999952316284	17.403682708740234	4801	5032.39990234375	3829	0	1	0	0	0	0	0	3	-27.299999237060547	33.099998474121094	1907	1	1	0	0	1	8	15	0	0	5	1	0	0	0	0	0	33	2	1	8	64	0.8700616359710693	0		0	0	0	0	-27.299999237060547	0	33.099998474121094	0	-0.04819827154278755	0.797542154788971	0.0009801870910450816	1	33	0	0	3.526360511779785	3.526360511779785	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	"OR"	1987	2.703000068664551	19.319461822509766	4233	4178.89990234375	7141.89990234375	1	0	0	0	0	0	0	3	-7.900000095367432	10.5	1902	1	1	0	0	1	6	8	0	0	4	1	0	0	1	0	0	11	5	1	6	36	0.7615941762924194	0		0	0	0	0	-7.900000095367432	0	10.5	0	0.01278055738657713	1.6871957778930664	0.02151070162653923	0	11	1	0	2.4849066734313965	2.4849066734313965	1	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
38	"PA"	1987	11.895000457763672	21.108455657958984	16322	17886	7790.2001953125	0	0	0	0	1	0	0	3	-10.600000381469727	2.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	-10.600000381469727	0	2.5	-0.09582158923149109	0.47728219628334045	0.026238612830638885	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
39	"RI"	1987	0.9750000238418579	21.873117446899414	1925	1960.4000244140625	2917.199951171875	0	1	0	0	0	0	0	3	-2.0999999046325684	3.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	0	0	0	-2.0999999046325684	0	3.5	-0.01838962361216545	1.5154285430908203	0.03880556300282478	1	0	0	0	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	"SC"	1987	3.38100004196167	16.76228904724121	4812	4918.7001953125	3724.89990234375	0	1	0	0	0	0	0	3	-21.399999618530273	32.099998474121094		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0		0	0	0	0	0	-21.399999618530273	0	32.099998474121094	-0.022173773497343063	0.7740855813026428	0.02851671352982521	1	0	0	1	1.0986123085021973	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	"SD"	1987	0.7080000042915344	16.52838706970215	1029	1037.5999755859375	1303	0	0	0	1	0	0	0	3	-24.100000381469727	9.199999809265137	1898	1	1	0	0	1	5	10	0	0	5	0	0	0	0	0	0	6	0	1	5	25	0.6822617650032043	0		0	0	0	0	-24.100000381469727	0	9.199999809265137	0	-0.008357604965567589	1.2662779092788696	0.008058174513280392	0	6	1	0	1.945910096168518	1.945910096168518	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
42	"TN"	1987	4.800000190734863	17.983875274658203	5671	5886.2998046875	1978.0999755859375	1	0	0	0	0	0	0	3	-16.600000381469727	31.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0		0	0	0	0	0	-16.600000381469727	0	31.899999618530273	-0.03796505182981491	0.34880971908569336	0.03296104446053505	0	0	1	1	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	"TX"	1987	16.68199920654297	19.1282901763916	18918	19904.400390625	5432.2001953125	0	1	0	0	0	0	0	3	-23.200000762939453	24.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0		0	0	0	0	0	-23.200000762939453	0	24.399999618530273	-0.05214083939790726	0.2871445417404175	-0.005480662453919649	1	0	0	1	1.3862943649291992	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	"UT"	1987	1.6640000343322754	15.944993019104004	2793	2726.800048828125	1325.0999755859375	0	0	0	1	0	0	0	3	-28	76.30000305175781	1900	1	0	1	0	1	10	0	10	0	10	0	0	1	0	0	0	3	3	1	10	100	0.931109607219696	0		0	0	0	0	-28	0	76.30000305175781	0	0.023702094331383705	0.47443607449531555	0.007704937364906073	0	3	1	0	1.3862943649291992	1.3862943649291992	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	"VT"	1987	0.5400000214576721	19.887792587280273	1014	1048.300048828125	982.0999755859375	0	0	0	0	1	0	0	3	-11.399999618530273	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0		0	0	0	0	0	-11.399999618530273	0	3.4000000953674316	-0.03382647782564163	0.9685404300689697	0.04477900266647339	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	"VA"	1987	5.797999858856201	23.01470375061035	8239	8406	3833.10009765625	1	0	0	0	0	0	0	3	-17.899999618530273	17.799999237060547		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0		0	0	0	0	0	-17.899999618530273	0	17.799999237060547	-0.020269449800252914	0.4652385115623474	0.03428173065185547	0	0	1	1	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	"WA"	1987	4.460999965667725	21.647157669067383	8100	8012.60009765625	3572	1	0	0	0	0	0	0	3	-5.900000095367432	6.699999809265137	1912	1	0	1	0	1	8	0	8	0	4	1	0	0	1	0	1	29	9	1	8	64	0.8700616359710693	0		0	0	1		-5.900000095367432	0	6.699999809265137	0	0.010790111497044563	0.44098764657974243	0.016115356236696243	0	29	1	0	3.4011974334716797	3.4011974334716797	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	"WV"	1987	1.9170000553131104	15.197848320007324	3065	3169.89990234375	2131.699951171875	0	1	0	0	0	0	0	3	-9.199999809265137	15.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	-9.199999809265137	0	15.5	-0.034225091338157654	0.6954975128173828	0.005724884103983641	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	"WI"	1987	4.783999919891357	20.298274993896484	8424	8832.2001953125	4659.7001953125	0	1	0	0	0	0	0	3	-10.5	7.400000095367432		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0		0	0	0	0	0	-10.5	0	7.400000095367432	-0.048456814140081406	0.5531458258628845	0.015745466575026512	1	0	0	0	2.397895336151123	0	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	"WY"	1987	0.5070000290870667	17.65798568725586	1476	1731.699951171875	825.0999755859375	0	0	1	0	0	0	0	3	-17.799999237060547	17.5	1968	0	0	1	0	1	15	0	0	0	15	1	1	0	0	0	1	2	0	1	15	225	0.9866142868995667	0		0	0	0	0	-17.799999237060547	0	17.5	0	-0.17323845624923706	0.5590108036994934	-0.0054000080563127995	1	2	0	0	1.0986123085021973	1.0986123085021973	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	"AL"	1988	4.084000110626221	17.215940475463867	5769	5954	3293.60009765625	0	1	0	0	0	0	0	3	-23.100000381469727	33.900001525878906		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0		0	0	0	0	0	-23.100000381469727	0	33.900001525878906	-0.03206795081496239	0.5709134936332703	0.031479038298130035	1	0	0	1	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
